id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review
51228351,414221490,Manhattan,Midtown,Entire home/apt,499.0,1,235,2024-08-25
1170999743157906405,578617298,Manhattan,Midtown,Private room,,1,0,
1170999941540624391,578617298,Manhattan,Midtown,Private room,,1,0,
1170999941709799651,578617298,Manhattan,Midtown,Private room,,1,0,
1171000196855839994,578617298,Manhattan,Midtown,Private room,,1,0,
1187050756831464071,453728138,Manhattan,Chelsea,Entire home/apt,,30,0,
794496,4185984,Manhattan,Inwood,Private room,,30,89,2018-07-20
51694637,384532776,Manhattan,Hell's Kitchen,Entire home/apt,165.0,30,1,2022-03-05
14738709,30283594,Manhattan,Hell's Kitchen,Entire home/apt,,30,3,2018-11-15
15095005,24696055,Brooklyn,Park Slope,Entire home/apt,,30,38,2024-07-12
19695709,2224802,Brooklyn,Williamsburg,Entire home/apt,,30,23,2019-09-02
19699241,138782186,Queens,Rosedale,Private room,,30,0,
15133721,95936966,Queens,Forest Hills,Private room,,365,9,2017-02-19
19712270,138914016,Manhattan,East Harlem,Private room,,30,26,2018-07-01
804540775057539994,24555870,Manhattan,Lower East Side,Entire home/apt,145.0,30,0,
15241968,79738498,Manhattan,Harlem,Private room,,30,12,2017-05-28
15342164,97822063,Queens,St. Albans,Private room,,30,4,2019-10-07
15302149,22225635,Brooklyn,Bushwick,Private room,,30,0,
1164397765912921148,446820235,Manhattan,Hell's Kitchen,Entire home/apt,605.0,30,0,
19950255,91002349,Manhattan,Harlem,Shared room,,30,0,
1036692653697767153,501999278,Manhattan,Theater District,Hotel room,402.0,1,0,
1172467724878850533,91394214,Brooklyn,Fort Greene,Entire home/apt,,30,0,
19980277,10995969,Brooklyn,Fort Greene,Private room,,30,2,2017-08-24
704603985956988065,232806142,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200.0,30,1,2022-10-01
44448503,359075187,Manhattan,Upper West Side,Private room,,30,1,2021-07-03
1185298315132795997,446820235,Manhattan,Hell's Kitchen,Entire home/apt,334.0,30,0,
16005348,5146,Manhattan,Midtown,Entire home/apt,,3,2,2021-12-12
20055944,3666809,Manhattan,East Village,Private room,,30,6,2018-04-09
1229669742898309870,107434423,Brooklyn,Williamsburg,Entire home/apt,460.0,31,0,
15985264,103862923,Brooklyn,Greenpoint,Entire home/apt,,30,23,2020-01-01
16081134,24630962,Brooklyn,Williamsburg,Private room,,30,15,2018-03-13
16085227,9195264,Brooklyn,Williamsburg,Entire home/apt,,30,13,2017-04-17
1176754800801853827,581206679,Manhattan,Midtown,Entire home/apt,368.0,1,39,2024-09-03
32406935,131476075,Brooklyn,Bushwick,Entire home/apt,210.0,30,127,2023-11-06
666710213882459211,6583272,Manhattan,East Village,Entire home/apt,240.0,30,1,2022-11-06
21462212,145285876,Brooklyn,Williamsburg,Private room,,30,1,2017-11-02
21499536,8132596,Manhattan,Upper West Side,Entire home/apt,,30,21,2018-03-12
1164326424743724303,446820235,Manhattan,Murray Hill,Entire home/apt,605.0,30,0,
22065693,10916642,Manhattan,Harlem,Entire home/apt,,30,81,2024-08-18
22082124,4865463,Manhattan,Upper East Side,Entire home/apt,,30,0,
22084212,159586124,Manhattan,Chelsea,Entire home/apt,,30,0,
22586049,10057035,Brooklyn,Williamsburg,Entire home/apt,,30,10,2020-08-31
42711037,340212196,Manhattan,Midtown,Entire home/apt,259.0,30,97,2023-12-04
1163891539133256672,446820235,Manhattan,Upper West Side,Entire home/apt,1144.0,30,0,
27911463,23370431,Queens,Hollis,Private room,,30,18,2020-10-14
27922561,176415826,Manhattan,Hell's Kitchen,Shared room,,30,32,2019-10-18
43652436,5037071,Brooklyn,Windsor Terrace,Entire home/apt,,30,3,2021-08-06
26488707,65093286,Manhattan,Harlem,Private room,,30,22,2019-11-10
24580422,10574166,Manhattan,Murray Hill,Entire home/apt,,30,17,2018-12-26
28152851,19303369,Queens,Woodside,Private room,,30,2,2019-01-14
29338399,102542851,Manhattan,SoHo,Private room,,30,0,
15159731,61391963,Manhattan,Kips Bay,Entire home/apt,46.0,30,28,2024-08-01
37083736,278925199,Manhattan,Midtown,Entire home/apt,209.0,30,14,2024-07-06
28536037,19303369,Queens,Woodside,Private room,,30,1,2020-04-20
1176757546948053973,581206679,Manhattan,Midtown,Entire home/apt,380.0,1,16,2024-08-26
29629048,160050819,Manhattan,East Village,Entire home/apt,,30,1,2019-03-30
1189827119365775359,446820235,Manhattan,Hell's Kitchen,Entire home/apt,334.0,30,0,
52609678,2278573,Brooklyn,Williamsburg,Entire home/apt,,30,3,2022-01-02
808629563338473159,442029804,Manhattan,Midtown,Entire home/apt,243.0,30,0,
28692626,23370431,Queens,Hollis,Private room,,30,25,2020-08-28
872353328761318419,61391963,Manhattan,Kips Bay,Entire home/apt,56.0,30,4,2024-05-30
24887028,15139808,Manhattan,Washington Heights,Private room,,30,1,2019-07-07
29653847,223198021,Brooklyn,Prospect-Lefferts Gardens,Private room,,30,63,2023-10-22
904526706107759270,326084746,Manhattan,Midtown,Private room,1270.0,1,0,
9411467,24600395,Manhattan,Chelsea,Entire home/apt,250.0,31,28,2022-01-05
27507561,6344971,Manhattan,Chelsea,Entire home/apt,,30,9,2019-09-29
1164650096614641823,446820235,Manhattan,Hell's Kitchen,Entire home/apt,581.0,30,0,
50852463,399868350,Manhattan,Harlem,Private room,,30,143,2023-11-05
2145599,1698391,Manhattan,Hell's Kitchen,Private room,60.0,30,237,2024-04-27
28840281,66231678,Brooklyn,Bensonhurst,Private room,,30,0,
546263114511633831,40523974,Manhattan,Midtown,Entire home/apt,280.0,30,0,
27724217,209306758,Bronx,Edenwald,Private room,,30,24,2023-05-06
49124976,383332265,Manhattan,Chelsea,Private room,999.0,1,27,2024-02-16
25183213,14722881,Manhattan,Chinatown,Entire home/apt,,30,8,2020-02-13
27795695,24589216,Brooklyn,Williamsburg,Entire home/apt,,30,13,2018-10-01
34306797,258251034,Brooklyn,South Slope,Entire home/apt,,30,5,2019-07-17
35428996,221839786,Manhattan,Midtown,Entire home/apt,166.0,30,12,2023-09-03
974768925562616199,326084746,Manhattan,Midtown,Private room,680.0,1,0,
866911552479027283,501999278,Manhattan,Theater District,Hotel room,139.0,1,0,
19196146,133269895,Manhattan,Lower East Side,Private room,,30,0,
14007809,19462782,Manhattan,East Village,Entire home/apt,,30,0,
19212985,38655309,Manhattan,Harlem,Entire home/apt,,30,24,2019-01-12
48383033,390535864,Queens,Elmhurst,Private room,,30,0,
48382776,390535864,Queens,Elmhurst,Private room,,30,0,
19415979,35285033,Manhattan,Chelsea,Entire home/apt,,30,2,2017-10-01
974770012012943865,326084746,Manhattan,Midtown,Private room,2502.0,1,0,
14351733,46015557,Queens,Sunnyside,Private room,,30,15,2018-08-27
19430074,3600282,Manhattan,Inwood,Entire home/apt,,30,4,2018-04-22
19430305,8575784,Brooklyn,Crown Heights,Entire home/apt,,30,4,2017-11-01
786375276017393762,7349950,Manhattan,Hell's Kitchen,Entire home/apt,,30,0,
8208285,22572797,Manhattan,East Village,Entire home/apt,186.0,30,279,2023-12-03
14442338,30283594,Manhattan,Hell's Kitchen,Entire home/apt,,30,2,2023-06-17
34485694,261761719,Manhattan,Midtown,Private room,504.0,1,45,2024-08-17
19602515,11758216,Manhattan,Lower East Side,Entire home/apt,,30,19,2020-08-02
19606247,48035228,Manhattan,Chinatown,Private room,,30,3,2017-08-27
14851530,50374022,Brooklyn,Williamsburg,Private room,,30,2,2017-05-22
19606813,973036,Brooklyn,Williamsburg,Private room,,30,63,2019-12-06
19618443,26921025,Queens,Sunnyside,Entire home/apt,,30,0,
19610687,2597159,Brooklyn,Williamsburg,Entire home/apt,,30,95,2020-03-18
1105524212012370745,303991288,Manhattan,Hell's Kitchen,Entire home/apt,373.0,1,10,2024-08-10
15066466,83909332,Manhattan,Nolita,Entire home/apt,,30,15,2017-05-07
15082723,33677512,Brooklyn,Williamsburg,Private room,,30,42,2020-03-19
2454507,9991763,Manhattan,Financial District,Entire home/apt,130.0,365,6,2016-10-02
48427492,36333834,Brooklyn,Bedford-Stuyvesant,Entire home/apt,,30,20,2024-07-01
15833574,102526590,Staten Island,Castleton Corners,Entire home/apt,,30,70,2023-01-14
19914250,48972208,Manhattan,Hell's Kitchen,Private room,,30,0,
19923377,48081884,Brooklyn,Bushwick,Private room,,30,14,2019-08-25
15855646,5192686,Brooklyn,Prospect-Lefferts Gardens,Private room,,30,103,2020-02-24
1233741433803558846,577631343,Manhattan,Murray Hill,Entire home/apt,5000.0,30,0,
741259529129879788,22541573,Manhattan,Theater District,Entire home/apt,366.0,30,0,
15956155,103605111,Queens,Woodside,Private room,,30,42,2022-05-27
808628304855649271,442029804,Manhattan,Midtown,Entire home/apt,210.0,30,0,
20174551,143603020,Manhattan,Harlem,Entire home/apt,,30,5,2018-06-25
48563315,383332265,Manhattan,Chelsea,Private room,,1,31,2024-03-05
48562902,383332265,Manhattan,Chelsea,Private room,,1,33,2024-03-05
4509560,2119276,Manhattan,Stuyvesant Town,Entire home/apt,145.0,30,19,2024-01-27
950088048554818503,408979935,Manhattan,Gramercy,Entire home/apt,141.0,1,24,2024-08-20
20256027,20729779,Manhattan,Kips Bay,Private room,,30,15,2018-01-17
16220003,61549491,Manhattan,Washington Heights,Entire home/apt,,30,24,2023-12-04
20280692,46407533,Queens,Ditmars Steinway,Entire home/apt,,30,2,2018-09-02
16227237,1914516,Brooklyn,Williamsburg,Entire home/apt,,30,3,2017-09-17
16241833,71147912,Brooklyn,Bushwick,Private room,,30,3,2018-01-01
20285258,1457505,Brooklyn,Park Slope,Entire home/apt,,30,4,2020-01-01
1182655880647889045,446820235,Manhattan,Hell's Kitchen,Entire home/apt,334.0,30,0,
808631954436702819,442029804,Manhattan,Midtown,Entire home/apt,374.0,30,0,
16283830,49883421,Manhattan,Lower East Side,Entire home/apt,,30,8,2017-04-25
16289576,10795846,Manhattan,Upper West Side,Private room,,30,49,2019-07-01
16300644,22919533,Brooklyn,Williamsburg,Private room,,30,70,2020-03-10
968870682060442981,137381819,Brooklyn,Bedford-Stuyvesant,Private room,32.0,30,0,
20385260,13225047,Brooklyn,Williamsburg,Entire home/apt,,30,11,2018-03-24
20406782,60350045,Brooklyn,Boerum Hill,Entire home/apt,,30,31,2018-09-22
16330737,106899231,Brooklyn,Fort Greene,Entire home/apt,,30,7,2019-08-11
16333075,1228668,Brooklyn,Red Hook,Private room,,30,4,2019-06-20
20464496,49519069,Queens,Briarwood,Private room,,30,0,
808629391209329400,442029804,Manhattan,Midtown,Entire home/apt,243.0,30,0,
1072666397777078123,431476577,Brooklyn,Bushwick,Private room,56.0,30,1,2024-05-15
20479561,112176192,Manhattan,Upper East Side,Entire home/apt,,30,0,
50681902,91563694,Brooklyn,Bushwick,Entire home/apt,,30,44,2024-08-07
20483469,146219213,Queens,Forest Hills,Private room,,30,17,2018-04-01
21296227,38681422,Brooklyn,Williamsburg,Entire home/apt,,30,2,2017-12-03
21321273,126346950,Manhattan,East Village,Entire home/apt,,30,0,
21313668,30426158,Manhattan,Upper West Side,Entire home/apt,,30,2,2017-12-09
1185304139295085475,446820235,Manhattan,Hell's Kitchen,Entire home/apt,334.0,30,0,
28033814,199203455,Queens,Ridgewood,Private room,,30,3,2018-09-08
873112974182017252,3223938,Brooklyn,Bedford-Stuyvesant,Private room,40.0,30,0,
26476238,157506473,Queens,Flushing,Private room,,30,5,2018-08-04
651338556174245862,344672881,Brooklyn,Bedford-Stuyvesant,Entire home/apt,680.0,30,2,2023-04-10
28609762,135150441,Brooklyn,Bedford-Stuyvesant,Private room,,30,0,
27230758,31882405,Brooklyn,Williamsburg,Entire home/apt,,30,18,2020-06-16
1164312536849580406,446820235,Manhattan,Murray Hill,Entire home/apt,286.0,30,0,
28843143,216917414,Manhattan,Washington Heights,Private room,,31,16,2018-12-27
28891558,19303369,Queens,Woodside,Private room,,30,7,2022-09-07
30041537,224315550,Brooklyn,Williamsburg,Private room,,30,80,2020-11-01
643878224920282752,107434423,Brooklyn,Williamsburg,Entire home/apt,435.0,31,0,
50910281,1362759,Brooklyn,Bedford-Stuyvesant,Entire home/apt,,30,7,2023-06-14
52804286,339584418,Brooklyn,Bushwick,Entire home/apt,300.0,30,25,2023-10-01
27628195,144699715,Brooklyn,Bedford-Stuyvesant,Entire home/apt,,30,1,2018-11-25
27675173,18763685,Manhattan,East Village,Entire home/apt,,30,11,2019-08-27
50915627,594816,Manhattan,Chelsea,Entire home/apt,,30,4,2022-10-08
32264646,242312660,Brooklyn,Crown Heights,Entire home/apt,,45,6,2021-11-01
32268149,14936625,Brooklyn,Park Slope,Entire home/apt,,30,3,2020-01-02
43270798,51548122,Manhattan,Little Italy,Private room,150.0,15,6,2024-04-12
30541504,21132706,Brooklyn,Bedford-Stuyvesant,Private room,,30,1,2020-01-05
5797144,820011,Manhattan,East Village,Entire home/apt,110.0,30,0,
30695780,2939479,Manhattan,Upper East Side,Private room,,30,18,2020-02-22
808630105620176598,442029804,Manhattan,Midtown,Entire home/apt,276.0,30,0,
32466614,238989521,Queens,Sunnyside,Private room,,30,6,2020-11-15
43311320,51548122,Manhattan,Little Italy,Entire home/apt,190.0,15,39,2024-07-27
32563070,5878862,Manhattan,Chelsea,Entire home/apt,,30,1,2020-05-31
35463986,4333612,Manhattan,Upper West Side,Entire home/apt,,30,7,2020-03-03
21715735,100935364,Brooklyn,Prospect Heights,Private room,,30,9,2019-01-21
30737182,197082458,Manhattan,Upper West Side,Entire home/apt,,30,22,2020-03-01
30761885,50686800,Brooklyn,Bedford-Stuyvesant,Private room,,30,10,2020-01-11
866883017323524376,501999278,Manhattan,Theater District,Hotel room,197.0,1,0,
33133919,120296922,Brooklyn,Carroll Gardens,Entire home/apt,,30,6,2019-06-23
35465766,6227706,Queens,Arverne,Private room,,30,5,2019-09-08
51866726,15625009,Manhattan,Hell's Kitchen,Private room,45.0,100,2,2022-10-16
808630794075602246,442029804,Manhattan,Midtown,Entire home/apt,276.0,30,0,
31042613,89580862,Brooklyn,Bushwick,Shared room,,30,1,2020-02-29
33446373,251968645,Brooklyn,Greenpoint,Private room,,30,1,2019-04-14
31042971,190124793,Queens,Long Island City,Private room,,30,0,
34485696,261761719,Manhattan,Midtown,Private room,,1,0,
1164529533784253797,446820235,Manhattan,Hell's Kitchen,Entire home/apt,230.0,30,0,
35768575,19303369,Queens,Woodside,Private room,,30,0,
33498032,252437123,Brooklyn,Sunset Park,Entire home/apt,,30,17,2019-12-30
33559330,206031174,Brooklyn,Crown Heights,Entire home/apt,,30,1,2019-08-31
53882837,169166409,Queens,Ditmars Steinway,Private room,,30,62,2023-10-30
49596032,384532776,Manhattan,Hell's Kitchen,Entire home/apt,170.0,30,5,2024-01-14
35539586,263720409,Queens,Long Island City,Hotel room,,1,64,2024-09-01
11867485,11894522,Manhattan,Theater District,Entire home/apt,280.0,30,1,2024-07-02
43898866,170392882,Manhattan,Upper East Side,Entire home/apt,,30,12,2023-09-03
1036276150421118929,548723095,Manhattan,Hell's Kitchen,Entire home/apt,350.0,30,0,
1026494883611436012,546883301,Manhattan,Hell's Kitchen,Private room,175.0,3,21,2024-08-17
34754241,46588955,Manhattan,Hell's Kitchen,Entire home/apt,,30,11,2020-01-01
866885193880964214,501999278,Manhattan,Theater District,Hotel room,345.0,1,1,2023-11-26
34821537,262527838,Manhattan,East Harlem,Private room,,30,0,
1185563784096021012,110138572,Manhattan,Hell's Kitchen,Private room,100.0,30,0,
54217724,251039,Brooklyn,Williamsburg,Entire home/apt,750.0,30,6,2024-06-22
35315339,220865756,Brooklyn,Bay Ridge,Private room,,7,4,2023-01-02
34866647,257839699,Manhattan,Washington Heights,Private room,,30,3,2021-12-28
31800683,46900979,Brooklyn,Greenpoint,Entire home/apt,,30,1,2022-04-20
31885563,200239515,Queens,Sunnyside,Private room,,30,1,2019-05-20
30373102,24762196,Manhattan,Washington Heights,Private room,,30,2,2019-01-03
52834116,384532776,Manhattan,Hell's Kitchen,Entire home/apt,127.0,30,6,2024-05-12
49053647,390535864,Queens,Elmhurst,Private room,,30,0,
1106478978928072650,41941061,Manhattan,Hell's Kitchen,Private room,204.0,2,1,2024-07-28
686946682932820685,23569049,Manhattan,Chinatown,Entire home/apt,220.0,30,3,2023-01-26
34078420,119816199,Manhattan,Upper West Side,Entire home/apt,,30,12,2023-04-30
31929176,137725101,Brooklyn,Crown Heights,Entire home/apt,,30,19,2020-02-16
31963324,239142480,Manhattan,Lower East Side,Private room,,30,0,
808631194272172831,442029804,Manhattan,Midtown,Entire home/apt,374.0,30,0,
1072438872838139128,557425312,Brooklyn,Bushwick,Entire home/apt,204.0,1,13,2024-08-11
49346405,384532776,Manhattan,Hell's Kitchen,Entire home/apt,175.0,30,9,2023-12-10
34938631,3068045,Brooklyn,Williamsburg,Entire home/apt,,30,14,2020-03-24
40658053,178300668,Queens,Flushing,Entire home/apt,,30,8,2020-03-15
40672621,196405027,Manhattan,Upper East Side,Entire home/apt,,30,1,2020-01-01
25961778,697560,Brooklyn,East Flatbush,Entire home/apt,,30,0,
1036950046809959706,1493123,Manhattan,Gramercy,Entire home/apt,110.0,30,0,
24916571,6919899,Brooklyn,Greenpoint,Private room,,30,154,2023-08-26
684036907320690818,22541573,Manhattan,Theater District,Entire home/apt,484.0,30,0,
28757780,216917414,Manhattan,Washington Heights,Private room,,31,12,2018-12-12
908782132165679917,38060463,Manhattan,East Village,Entire home/apt,269.0,30,0,
11693193,62130666,Brooklyn,Williamsburg,Entire home/apt,344.0,30,221,2023-10-24
27672277,208856601,Brooklyn,Bay Ridge,Entire home/apt,,30,13,2022-09-06
28966707,142059543,Brooklyn,Williamsburg,Private room,,30,6,2019-03-24
42015560,61391963,Manhattan,Kips Bay,Entire home/apt,153.0,30,10,2024-05-27
30062210,225913497,Brooklyn,Bedford-Stuyvesant,Private room,,30,1,2019-01-01
21080763,61391963,Manhattan,Kips Bay,Entire home/apt,162.0,30,15,2024-01-31
960805353810541341,326084746,Manhattan,Midtown,Private room,766.0,1,0,
808631333908940933,442029804,Manhattan,Midtown,Entire home/apt,374.0,30,0,
867079103916845904,501999278,Manhattan,Theater District,Hotel room,131.0,1,0,
30459160,84147508,Queens,Ridgewood,Entire home/apt,,30,1,2018-12-30
30510228,228962859,Manhattan,Greenwich Village,Private room,,30,19,2023-01-02
32185689,33992697,Brooklyn,Bushwick,Private room,,30,5,2020-01-05
32190629,92510990,Queens,Long Island City,Private room,,30,12,2020-02-16
685588304301383800,384532776,Manhattan,Hell's Kitchen,Entire home/apt,117.0,30,1,2023-07-31
960814393147089142,326084746,Manhattan,Midtown,Private room,546.0,1,0,
35962668,683230,Manhattan,Midtown,Entire home/apt,1103.0,30,16,2024-08-10
30557920,148508902,Brooklyn,Sheepshead Bay,Private room,,30,296,2023-11-25
808628534079968724,442029804,Manhattan,Midtown,Entire home/apt,210.0,30,0,
50936202,8960577,Brooklyn,South Slope,Entire home/apt,,30,70,2023-03-01
48851559,3711407,Queens,Long Island City,Entire home/apt,,30,1,2021-10-15
34365364,68869481,Brooklyn,Gowanus,Entire home/apt,,30,30,2024-09-03
32789340,9746153,Manhattan,West Village,Entire home/apt,,30,13,2019-10-14
30816092,3921081,Brooklyn,Brooklyn Heights,Entire home/apt,,30,4,2020-01-06
914578872494091102,408979935,Manhattan,Gramercy,Entire home/apt,119.0,1,18,2024-08-18
32806998,121180167,Brooklyn,Greenpoint,Entire home/apt,,30,8,2021-06-23
759382448848546089,14818218,Queens,Ridgewood,Private room,,3,8,2024-08-15
42108317,248516892,Manhattan,Hell's Kitchen,Private room,72.0,30,1,2024-05-12
30856384,13501779,Brooklyn,Crown Heights,Entire home/apt,,30,0,
897339469074657727,429140512,Queens,Woodside,Private room,,30,16,2024-08-21
495249,2446219,Queens,Jackson Heights,Private room,,30,234,2019-11-18
960803210657433132,326084746,Manhattan,Midtown,Private room,671.0,1,0,
32858895,8454981,Manhattan,Hell's Kitchen,Entire home/apt,,30,7,2019-06-13
26058634,195831428,Manhattan,Chelsea,Entire home/apt,300.0,30,10,2023-08-05
29585551,131476075,Brooklyn,Bushwick,Private room,90.0,30,116,2023-11-03
1186890014630731893,446820235,Manhattan,Hell's Kitchen,Entire home/apt,334.0,30,0,
35485149,28982848,Brooklyn,South Slope,Entire home/apt,,30,44,2024-05-05
34393812,95688223,Brooklyn,Prospect Heights,Entire home/apt,,30,20,2023-10-30
33348833,117792931,Manhattan,Upper East Side,Entire home/apt,,30,32,2020-03-01
34422468,7633037,Manhattan,West Village,Entire home/apt,,30,2,2022-07-31
31043221,89580862,Brooklyn,Bushwick,Shared room,,30,2,2020-03-01
